run_id,band,elapsed_s,temp,target_temp,error,abs_error,temp_velocity,current_kp,current_ki,current_kd,kp,ki,kd,history_score,cost,n_samples,far_mae,time_to_reach_mid_band,mid_mae,approach_speed,tail_mae,jitter_std,overshoot
run_1779907296_2f435f88,far,211.7104344367981,18.48871612548828,0.0,-18.48871612548828,18.48871612548828,-0.04443765534494264,1.0,943.0,1.0,1.0,943.0,1.0,19.67637118566184,19.67637118566184,162.0,19.930375499489863,323.7061145305633,,,,,
run_1779907296_2f435f88,far,197.70989441871643,19.46475601196289,0.0,-19.46475601196289,19.46475601196289,-0.08842643527725558,1.0,943.0,1.0,1.0,943.0,1.0,19.67637118566184,19.67637118566184,162.0,19.930375499489863,323.7061145305633,,,,,
run_1779907296_2f435f88,far,181.7035391330719,20.529909133911133,0.0,-20.529909133911133,20.529909133911133,-0.08861991189326651,1.0,943.0,1.0,1.0,943.0,1.0,19.67637118566184,19.67637118566184,162.0,19.930375499489863,323.7061145305633,,,,,
run_1779907296_2f435f88,far,167.70968508720398,21.46221160888672,0.0,-21.46221160888672,21.46221160888672,-0.044288253623583844,1.0,943.0,1.0,1.0,943.0,1.0,19.67637118566184,19.67637118566184,162.0,19.930375499489863,323.7061145305633,,,,,
run_1779907296_2f435f88,far,151.70464658737183,22.350419998168945,0.0,-22.350419998168945,22.350419998168945,-0.04452356175109502,1.0,943.0,1.0,1.0,943.0,1.0,19.67637118566184,19.67637118566184,162.0,19.930375499489863,323.7061145305633,,,,,
run_1779907296_2f435f88,far,135.7097532749176,23.061176300048828,0.0,-23.061176300048828,23.061176300048828,-0.022096065496678637,1.0,943.0,1.0,1.0,943.0,1.0,19.67637118566184,19.67637118566184,162.0,19.930375499489863,323.7061145305633,,,,,
run_1779907296_2f435f88,far,121.71177220344543,23.416608810424805,0.0,-23.416608810424805,23.416608810424805,-0.022137886210998818,1.0,943.0,1.0,1.0,943.0,1.0,19.67637118566184,19.67637118566184,162.0,19.930375499489863,323.7061145305633,,,,,
run_1779907296_2f435f88,far,105.70469379425049,23.638790130615234,0.0,-23.638790130615234,23.638790130615234,-0.02228983413410431,1.0,943.0,1.0,1.0,943.0,1.0,19.67637118566184,19.67637118566184,162.0,19.930375499489863,323.7061145305633,,,,,
run_1779907296_2f435f88,far,91.70973539352417,23.72765350341797,0.0,-23.72765350341797,23.72765350341797,-0.02215916279574168,1.0,943.0,1.0,1.0,943.0,1.0,19.67637118566184,19.67637118566184,162.0,19.930375499489863,323.7061145305633,,,,,
run_1779907296_2f435f88,far,75.70134568214417,23.86095428466797,0.0,-23.86095428466797,23.86095428466797,-0.022311559208349326,1.0,943.0,1.0,1.0,943.0,1.0,19.67637118566184,19.67637118566184,162.0,19.930375499489863,323.7061145305633,,,,,
run_1779907296_2f435f88,far,59.71367168426514,23.994287490844727,0.0,-23.994287490844727,23.994287490844727,-0.022113797375441436,1.0,943.0,1.0,1.0,943.0,1.0,19.67637118566184,19.67637118566184,162.0,19.930375499489863,323.7061145305633,,,,,
run_1779907296_2f435f88,far,45.7101891040802,24.127613067626957,0.0,-24.127613067626957,24.127613067626957,0.0,1.0,943.0,1.0,1.0,943.0,1.0,19.67637118566184,19.67637118566184,162.0,19.930375499489863,323.7061145305633,,,,,
run_1779907296_2f435f88,far,29.712668895721436,24.260963439941406,0.0,-24.260963439941406,24.260963439941406,-0.022158227636648726,1.0,943.0,1.0,1.0,943.0,1.0,19.67637118566184,19.67637118566184,162.0,19.930375499489863,323.7061145305633,,,,,
run_1779907296_2f435f88,far,15.712764739990234,24.394285202026367,0.0,-24.394285202026367,24.394285202026367,-0.02209081431550938,1.0,943.0,1.0,1.0,943.0,1.0,19.67637118566184,19.67637118566184,162.0,19.930375499489863,323.7061145305633,,,,,
run_1779907296_2f435f88,far,0.0,24.483177185058597,0.0,-24.483177185058597,24.483177185058597,0.0,1.0,943.0,1.0,1.0,943.0,1.0,19.67637118566184,19.67637118566184,162.0,19.930375499489863,323.7061145305633,,,,,
run_1777944418_5e1043a2,far,317.4775230884552,10.24977207183838,0.0,-10.24977207183838,10.24977207183838,-0.0887287205899488,4.0,641.0,14.0,4.0,641.0,14.0,19.700687708869484,19.700687708869484,161.0,20.11247043135744,321.4817497730255,,,,,
run_1777944418_5e1043a2,far,301.4755930900574,11.400043487548828,0.0,-11.400043487548828,11.400043487548828,-0.11083326177774185,4.0,641.0,14.0,4.0,641.0,14.0,19.700687708869484,19.700687708869484,161.0,20.11247043135744,321.4817497730255,,,,,
run_1777944418_5e1043a2,far,287.4755930900574,12.550798416137695,0.0,-12.550798416137695,12.550798416137695,-0.06742496179850355,4.0,641.0,14.0,4.0,641.0,14.0,19.700687708869484,19.700687708869484,161.0,20.11247043135744,321.4817497730255,,,,,
run_1777944418_5e1043a2,far,271.47845101356506,13.74626636505127,0.0,-13.74626636505127,13.74626636505127,-0.06629209004829927,4.0,641.0,14.0,4.0,641.0,14.0,19.700687708869484,19.700687708869484,161.0,20.11247043135744,321.4817497730255,,,,,
