run_id,run_dir,tail_mae,overshoot,cost,duration_s
run_1778782997_73c66e21,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1778782997_73c66e21,0.5302037443205664,1.4484591484069824,21.510542790359374,1198.532862663269
val_1777562880_c2a6280b,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\val_1777562880_c2a6280b,0.5338056269674206,1.4484591484069824,21.51414467300623,1196.995035648346
run_1778851907_0385f82e,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1778851907_0385f82e,0.5378703909405207,1.4484591484069824,21.518209436979326,1197.58589553833
run_1777145511_32391484,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777145511_32391484,0.5398688451481252,1.4484591484069824,21.52020789118693,1196.9556243419647
run_1776725025_94f802a9,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1776725025_94f802a9,0.8735186824092158,1.4484591484069824,21.853857728448023,1198.3993294239044
run_1780129878_b4020042,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1780129878_b4020042,0.06906593481699623,1.4925050735473633,22.3447798804632,1197.7109651565552
mpc_replay_1780514661_b02dcc14,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\mpc_replay_1780514661_b02dcc14,0.27651799043019615,1.4925050735473633,22.5522319360764,1228.0177636146545
run_1780083174_5148954b,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1780083174_5148954b,0.4390039094289144,1.4925050735473633,22.71471785507512,1197.7138085365295
run_1780086900_e9a979df,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1780086900_e9a979df,0.4452117983500163,1.4925050735473633,22.72092574399622,1198.7187058925629
run_1777165381_da72f5ca,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777165381_da72f5ca,0.5125116636586744,1.4925050735473633,22.788225609304877,1198.4987487792969
run_1778848180_bf8635ab,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1778848180_bf8635ab,0.537603875865107,1.4925050735473633,22.81331782151131,1197.5250248908997
run_1776807723_33fa683a,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1776807723_33fa683a,0.8514835075095848,1.5365495681762695,24.46132926213639,1197.9619941711426
run_1779912341_31cb07a8,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1779912341_31cb07a8,0.9477873690923055,1.5365495681762695,24.55763312371911,1197.7183752059937
run_1780133604_d2ac35c3,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1780133604_d2ac35c3,0.0950694942474365,1.5806069374084473,25.078252400084548,1197.7125582695007
run_1780126152_ba0cbdf6,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1780126152_ba0cbdf6,0.1190691820780436,1.5806069374084473,25.102252087915154,1197.7173972129822
run_1777147194_4d32bcf0,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777147194_4d32bcf0,0.4514112504323324,1.5806069374084473,25.434594156269444,1197.46155834198
run_1778777408_9402f69a,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1778777408_9402f69a,0.5252504173329842,1.5806069374084473,25.508433323170095,1197.5704045295715
run_1778842665_478b14a2,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1778842665_478b14a2,0.5503517437330533,1.5806069374084473,25.533534649570164,1197.0626590251923
run_1778840799_5bb2da1c,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1778840799_5bb2da1c,0.5932429149233062,1.5806069374084473,25.576425820760416,1196.9233844280243
run_1777426522_885b8ca2,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777426522_885b8ca2,0.6020312832043416,1.5806069374084473,25.58521418904145,1195.676587343216
run_1777433265_3f7f13a2,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777433265_3f7f13a2,0.6077983878379645,1.5806069374084473,25.590981293675075,1198.3779351711273
run_1780137330_43fdc34b,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1780137330_43fdc34b,0.08123432477315265,1.6246514320373535,26.476157080983388,1197.718885421753
mpc_replay_1780492043_7b06cb38,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\mpc_replay_1780492043_7b06cb38,0.41327289899190267,1.6246514320373535,26.808195655202137,1247.9888188838959
val_1777564745_77ccf937,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\val_1777564745_77ccf937,0.47725457289686235,1.6246514320373535,26.872177329107096,1198.0905425548553
val_1777570338_72eb8f7b,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\val_1777570338_72eb8f7b,0.5066529130935669,1.6246514320373535,26.901575669303803,1197.9018948078156
