"run_id","timestamp","kp","ki","kd","temp","temp_ref","temp_raw","temp_u","temp_u_p","temp_u_i","temp_u_d","sq_error","mae"
"run_1775514024_8a045a38","1775514454.5267246","5.0","981.0","11.0","3.357583522796631","0.0","-2.7227182388305664","-57.11689758300781","-65.38670349121094","-4.061692714691162","14.313094139099121","11.273367112555434","3.357583522796631"
"run_1775514024_8a045a38","1775514457.0474098","5.0","981.0","11.0","3.2693350315093994","0.0","-2.8716466426849365","-55.284095764160156","-64.50405883789062","-4.194190502166748","13.414149284362793","10.688551548254566","3.2693350315093994"
"run_1775514024_8a045a38","1775514459.5716844","5.0","981.0","11.0","3.048701286315918","0.0","-3.070211410522461","-51.25052261352539","-60.97402572631836","-4.386415481567383","13.360965728759766","9.294579533184333","3.048701286315918"
"run_1775514024_8a045a38","1775514462.092797","5.0","981.0","11.0","3.0045735836029053","0.0","-3.219106912612915","-49.34467697143555","-58.32698440551758","-4.5084757804870605","13.802133560180664","9.027462419284404","3.0045735836029053"
"run_1775514024_8a045a38","1775514464.6012743","5.0","981.0","11.0","2.8280842304229736","0.0","-3.3184049129486084","-48.05974197387695","-55.67892837524414","-4.682255744934082","12.951991081237793","7.998060414367103","2.8280842304229736"
"run_1775514024_8a045a38","1775514467.1191118","5.0","981.0","11.0","2.6957290172576904","0.0","-3.566563129425049","-43.34247589111328","-52.149993896484375","-4.7932538986206055","12.935833930969238","7.266954934485113","2.6957290172576904"
"run_1775514024_8a045a38","1775514469.6356244","5.0","981.0","11.0","2.5633790493011475","0.0","-3.616198778152466","-43.396697998046875","-49.50307083129883","-4.950488090515137","13.106147766113281","6.570912150396055","2.5633790493011475"
"run_1775514024_8a045a38","1775514472.1558654","5.0","981.0","11.0","2.386930227279663","0.0","-3.8147032260894775","-40.00907516479492","-47.73860549926758","-5.049434185028076","12.620255470275879","5.697435909901344","2.386930227279663"
"run_1775514024_8a045a38","1775514474.675695","5.0","981.0","11.0","2.254566192626953","0.0","-3.9636125564575195","-37.271392822265625","-44.20901107788086","-5.190392017364502","12.81589412689209","5.0830687169363955","2.254566192626953"
"run_1775514024_8a045a38","1775514477.187437","5.0","981.0","11.0","2.2104506492614746","0.0","-4.1124677658081055","-35.180301666259766","-42.445011138916016","-5.2796220779418945","12.891685485839844","4.886092072820475","2.2104506492614746"
"run_1775514024_8a045a38","1775514479.7188618","5.0","981.0","11.0","1.9899277687072754","0.0","-4.261331081390381","-33.07939147949219","-39.798553466796875","-5.404296875","12.123459815979004","3.9598125246723157","1.9899277687072754"
"run_1775514024_8a045a38","1775514482.2477906","5.0","981.0","11.0","1.901719093322754","0.0","-4.410206317901611","-30.282283782958984","-37.15188980102539","-5.4824700355529785","12.718425750732422","3.616535509908317","1.901719093322754"
"run_1775514024_8a045a38","1775514484.8128436","5.0","981.0","11.0","1.7693910598754883","0.0","-4.509435176849365","-28.116714477539062","-34.505645751953125","-5.591856479644775","11.980786323547363","3.1307447227673038","1.7693910598754883"
"run_1775514024_8a045a38","1775514487.326198","5.0","981.0","11.0","1.637068271636963","0.0","-4.707901477813721","-25.28264808654785","-31.85953140258789","-5.692253112792969","11.638412475585938","2.679992526000433","1.637068271636963"
"run_1775514024_8a045a38","1775514489.8433466","5.0","981.0","11.0","1.5488848686218262","0.0","-4.757504463195801","-24.390554428100586","-30.09563446044922","-5.755589962005615","11.46066665649414","2.3990443362456517","1.5488848686218262"
"run_1775514024_8a045a38","1775514492.3726394","5.0","981.0","11.0","1.4165730476379395","0.0","-4.906355381011963","-22.856130599975586","-28.33146095275879","-5.842495918273926","12.164639472961426","2.00667919929424","1.4165730476379395"
"run_1775514024_8a045a38","1775514494.8986876","5.0","981.0","11.0","1.240194320678711","0.0","-5.104781150817871","-17.86948585510254","-23.921890258789062","-5.893601894378662","11.946005821228027","1.5380819530437293","1.240194320678711"
"run_1775514024_8a045a38","1775514497.4041548","5.0","981.0","11.0","1.1078968048095703","0.0","-5.2536163330078125","-16.342010498046875","-22.157936096191406","-5.964060306549072","11.182581901550293","1.2274353301072551","1.1078968048095703"
"run_1775514024_8a045a38","1775514499.9424164","5.0","981.0","11.0","0.9756040573120117","0.0","-5.4024457931518555","-14.018392562866211","-19.512081146240234","-6.006266117095947","11.499953269958496","0.951803276643659","0.9756040573120117"
"run_1775514024_8a045a38","1775514502.4608035","5.0","981.0","11.0","0.8433465957641602","0.0","-5.551235198974609","-11.095815658569336","-16.866931915283203","-6.061350345611572","11.237628936767578","0.7112334805869978","0.8433465957641602"
"run_1775514024_8a045a38","1775514504.9778576","5.0","981.0","11.0","0.7992668151855469","0.0","-5.700033664703369","-8.750961303710938","-14.221620559692383","-6.093310832977295","11.563970565795898","0.6388274418568471","0.7992668151855469"
