decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_overshoot_rmse,horizon_mae,horizon_final_abs_error,horizon_near_std,pid_change_norm,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
50,980.0,1.89149552044546,-1.89149552044546,1.0,1.0,7.0,1.0,1.0,18.0,True,22.63158296175426,30.057390467437397,0.39280068854714045,0.12672242443350348,0.8519483644897263,1.3521687278625905,0.7345590397627432,0.33425541900452016,768,7,40,34129.1829000038
51,1000.0,1.500343933897966,-1.500343933897966,1.0,1.0,18.0,1.0,1.0,18.0,False,22.562998554618506,22.562998554618506,0.39280068854714045,0.12672242443350348,0.8238351569776569,1.4072180841685622,0.6980189236881879,0.0,768,23,40,33138.42669999576
52,1020.0,0.4608078079400002,-0.4608078079400002,1.0,1.0,18.0,1.0,1.0,19.0,True,22.068685141309494,22.14951184084663,0.3921896226602257,0.12678710354195802,0.8253064911437832,0.4728949672062299,0.6901227941883106,0.030386856273138196,768,24,40,32219.376300003205
53,1040.0,-0.3921896226602257,0.3921896226602257,1.0,1.0,19.0,1.0,1.0,11.0,True,19.15983008171039,23.715457890616868,0.35653823315078625,0.07499464103682875,0.9939092615019035,0.017857009974250104,0.6492835480812947,0.24309485018510557,768,23,40,32768.19329999853
54,1060.0,1.318255099664384,-1.318255099664384,1.0,1.0,11.0,46.0,1.0,11.0,True,2.6472601565727962,25.730572738068354,0.0,0.0,1.0183818461475311,0.0010675957528292201,0.6046604700516186,0.5302196349700645,768,10,40,32352.258200000506
55,1080.0,1.640250778022164,-1.640250778022164,46.0,1.0,11.0,50.0,532.0,20.0,True,14.64467449396626,31.020738005663063,0.2703823240372003,0.05712272128004618,0.7257976916229382,0.2703823240372003,0.5247758520234226,0.41374967889615283,768,13,40,32454.397100002097
56,1100.0,1.1590921489623724,-1.1590921489623724,50.0,532.0,20.0,50.0,1000.0,20.0,True,52.67518637574519,56.22333354957164,0.9980742724510492,0.351157974356004,0.5545696413733822,0.9980742724510492,0.606595124087046,0.270470396377122,768,24,40,31831.772700003057
57,1120.0,0.724805338504666,-0.724805338504666,50.0,1000.0,20.0,1.0,856.0,20.0,True,63.45560868447902,96.49310117181409,1.0849425176056684,0.6040584212813669,0.5579941508985939,0.6905610640897066,0.46905333406391064,0.5833173905319607,768,24,40,32999.438500002725
58,1140.0,-0.2417055087062181,0.2417055087062181,1.0,856.0,20.0,1.0,2.0,20.0,True,24.859690684396234,68.07892349970686,0.44661268199706683,0.145222080828959,0.9355471298677003,0.021063916581624653,0.7519592548128957,0.493550680568509,768,24,40,32956.023200000345
59,1160.0,0.46596948822116246,-0.46596948822116246,1.0,2.0,20.0,1.0,1.0,8.0,True,3.2119098970178954,24.98761198247473,0.0,0.0,1.2993758568241902,0.08151761598855956,0.5687529480426166,0.3646427332618448,768,24,40,32368.092500000785
60,1180.0,1.9925157653269707,-1.9925157653269707,1.0,1.0,8.0,1.0,1.0,19.0,True,23.106423476314053,28.47190485269811,0.4030841044514091,0.1289388908884531,0.8716573106332361,1.1979060829253285,0.7692823546849188,0.33425541900452016,768,8,40,31876.11879999895
