decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_mae,horizon_weighted_motion,horizon_mean_abs_velocity,horizon_near_std,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
45,440.0,0.7748650554567575,-0.7748650554567575,2.0,90.0,20.0,7.0,44.0,20.0,True,0.7131020820453315,3.546666613002765,0.0,0.2664191968118151,0.00040005820554720286,0.015276693947741697,0.17226252431075723,768,24,30,17200.317700000596
46,450.0,0.4069626396521926,-0.4069626396521926,7.0,44.0,20.0,5.0,97.0,8.0,True,0.4402990507526429,4.77059009331605,0.0,0.18450490751614174,0.00014793264493374511,0.010382530889634428,0.06833058282168451,768,24,30,17065.65990000672
47,460.0,0.18836425710469484,-0.18836425710469484,5.0,97.0,8.0,1.0,787.0,2.0,True,0.19297031161571884,2.2391765129433896,0.0,0.08542142861212293,3.327570285588918e-05,0.005292277142871171,0.021461940334355202,768,24,30,16837.444700009655
48,470.0,0.10966194234788418,-0.10966194234788418,1.0,787.0,2.0,1.0,787.0,2.0,False,0.17291001052083027,0.17291001052083027,4.793249536305666e-05,0.0698174020430694,5.381944526741655e-05,0.006038541295405092,0.028364217900298618,768,13,30,16371.28350000421
49,480.0,0.09138072654604912,-0.09138072654604912,1.0,787.0,2.0,1.0,661.0,14.0,True,0.2035019806484223,0.6192998889183684,0.0,0.07362830609781668,0.0005248410931238269,0.018538126111801327,0.045748546590312425,768,13,30,16305.883699998958
50,490.0,0.11758727394044399,-0.11758727394044399,1.0,661.0,14.0,1.0,829.0,18.0,True,0.1833274419533616,0.8872018693529061,0.0,0.06948240958154202,0.00038880341133557916,0.015328780234116933,0.03658655456356596,768,13,30,16978.46829998889
51,500.0,0.12250963877886534,-0.12250963877886534,1.0,829.0,18.0,5.0,293.0,18.0,True,0.11656614861398139,0.14920710676019183,0.0,0.042591818016080654,3.0703275182646344e-05,0.0035396015679499872,0.030768447078167154,768,11,30,17542.64119999425
52,510.0,0.07553339935839176,-0.07553339935839176,5.0,293.0,18.0,2.0,356.0,16.0,True,0.09970562600117651,1.3408326089725302,0.0,0.035509876219051266,4.3721217246165465e-05,0.005068882029043944,0.027811449218150666,768,24,30,16816.53959999676
53,520.0,0.08166786828951444,-0.08166786828951444,2.0,356.0,16.0,2.0,376.0,14.0,True,0.06308247785820917,0.27401885499755074,0.0,0.022178158368721293,3.5096410410363115e-05,0.004734786190212993,0.018024232912559317,768,24,30,16638.429299986456
54,530.0,0.03914658339635935,-0.03914658339635935,2.0,376.0,14.0,2.0,448.0,9.0,True,0.05041436139684916,0.4763292740200576,0.0,0.01913887007103767,3.097901733975345e-05,0.004723876206894758,0.011517040907978754,768,24,30,16752.441200005705
55,540.0,0.025331313590868376,-0.025331313590868376,2.0,448.0,9.0,3.0,527.0,11.0,True,0.039585284293482195,0.04016113716156253,0.0,0.015066163212274357,7.025896574293896e-06,0.002037682554208882,0.009312439937447606,768,16,30,17432.44920000143
56,550.0,0.03681469323055353,-0.03681469323055353,3.0,527.0,11.0,5.0,701.0,20.0,True,0.024495117344628958,0.027995983895853085,0.0,0.009310732259230766,4.779927534685755e-06,0.0012135058457025825,0.005778054275473711,768,21,30,16897.310300002573
57,560.0,0.016301118579576723,-0.016301118579576723,5.0,701.0,20.0,5.0,926.0,20.0,True,0.02049307967417027,0.5353985440900514,0.0,0.008463411765660567,3.0417688573866206e-07,0.0003959999363234664,0.003560172605134364,768,11,30,17632.60480000463
58,570.0,0.012071275545167737,-0.012071275545167737,5.0,926.0,20.0,1.0,1000.0,20.0,True,0.024955373994011276,0.563890412575184,0.0,0.00998750223661773,3.5920757054730126e-07,0.0004476312049142695,0.00497318536936487,768,9,30,16413.351099996362
59,580.0,0.016029158781748265,-0.016029158781748265,1.0,1000.0,20.0,1.0,1000.0,12.0,True,0.029235707167384408,0.12855232898666868,0.0,0.011348262573058794,2.704068941086769e-06,0.001297989593224664,0.006485100642445083,768,9,30,16506.423600003473
60,590.0,0.018074664199957624,-0.018074664199957624,1.0,1000.0,12.0,1.0,966.0,13.0,True,0.0227345250364437,0.02308837350917978,0.0,0.008441639609858005,4.403415076565803e-06,0.0017594332243632002,0.005763177515196372,768,11,30,16339.986999999383
61,600.0,0.01636784501533839,-0.01636784501533839,1.0,966.0,13.0,1.0,973.0,13.0,True,0.017971352827511486,0.04089656814655858,0.0,0.006599484925633684,6.084651664363076e-06,0.002095842127314897,0.004650689942956857,768,10,30,16311.389499998768
62,610.0,0.012111578613257734,-0.012111578613257734,1.0,973.0,13.0,1.0,966.0,13.0,True,0.15326693876127265,0.29347051629607374,0.0017337336503260303,0.005114421603260174,9.098186227758864e-06,0.002568711983822768,0.0041574398041147,768,10,30,17239.572000005865
63,620.0,0.005130016546900151,-0.005130016546900151,1.0,966.0,13.0,1.0,980.0,6.0,True,0.05463232102587672,2.5620895057312323,0.0004402371596370358,0.006656523415767879,1.4175695968805145e-05,0.00322558880910445,0.005816787504001995,768,10,30,17144.641100006993
64,630.0,0.013452538474666653,-0.013452538474666653,1.0,980.0,6.0,1.0,1000.0,6.0,True,0.12461455147827466,0.25203362164585585,0.0013753184357483406,0.004718962005184343,1.5538388362360418e-05,0.003403478258907602,0.004840384840791513,768,15,30,16243.131299997913
65,640.0,0.009683342836069642,-0.009683342836069642,1.0,1000.0,6.0,1.0,853.0,3.0,True,0.13241976036041,0.44116840328318435,0.0015014374839665834,0.003783171032894946,9.460313500959644e-06,0.0023645302147809254,0.004549213307274238,768,14,30,16300.567799989949
66,650.0,0.001438054252503207,-0.001438054252503207,1.0,853.0,3.0,1.0,857.0,3.0,True,0.13518113834836895,0.2307497166837412,0.0015111232387425844,0.0040018410711733544,2.1414088885775813e-05,0.00342558379377116,0.0058593153288999875,768,13,30,16572.314399993047
67,660.0,0.0036326682566141244,-0.0036326682566141244,1.0,857.0,3.0,1.0,865.0,2.0,True,0.0773833266208288,0.20802916041582084,0.0007905845486675389,0.004026111044731806,1.8905421807732652e-05,0.0034139202731427666,0.0057062322018074105,768,13,30,16587.6186999958
68,670.0,-0.0001365126263408456,0.0001365126263408456,1.0,865.0,2.0,1.0,872.0,2.0,True,0.11210254383737299,0.21836351851946836,0.0012080899869033601,0.004353373478807043,2.681951531229657e-05,0.0040512881099983074,0.006212207621244159,768,12,30,16501.499099991634
69,680.0,-0.0005679562782461289,0.0005679562782461289,1.0,872.0,2.0,1.0,805.0,1.0,True,0.1274298052658991,0.18790383023958593,0.0013264871704450343,0.006147559036374635,4.7482890372886494e-05,0.005430333847721942,0.008066055750089346,768,12,30,16562.329699998372
70,690.0,0.009752898007718613,-0.009752898007718613,1.0,805.0,1.0,1.0,805.0,1.0,False,0.13377153456308608,0.13377153456308608,0.0013264871704450343,0.007732986319509413,7.362104538074226e-05,0.00673796024558873,0.010714167380849663,768,11,30,16706.18189999368
71,700.0,0.00017036799908964895,-0.00017036799908964895,1.0,805.0,1.0,1.0,805.0,1.0,False,0.13801030066388373,0.13801030066388373,0.0013264871704450343,0.008933089842563883,0.0001018343135189666,0.008145602275456848,0.011988461072773881,768,10,30,16977.60109999217
72,710.0,0.0019387903121241834,-0.0019387903121241834,1.0,805.0,1.0,1.0,809.0,1.0,True,0.1398489186757767,0.14568683444856304,0.0012578729110828135,0.011108562224156534,0.0001430538194326711,0.010014423763315225,0.014140884952185125,768,10,30,16291.504699998768
73,720.0,0.01735314656616538,-0.01735314656616538,1.0,809.0,1.0,1.0,844.0,1.0,True,0.13360402317787143,0.14549582622702203,0.001115994298743317,0.012768367861766213,0.0001671998597036532,0.01097429546945054,0.015443746360800578,768,9,30,16897.10980000382
