decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_overshoot_rmse,horizon_mae,horizon_final_abs_error,horizon_near_std,pid_change_norm,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
50,490.0,0.3911997068207711,-0.3911997068207711,46.0,1000.0,20.0,43.0,1000.0,17.0,True,59.13401970783766,60.94434235911713,0.6172207270283252,0.2877942040721015,0.2633307292824611,0.6172207270283252,0.28628586267879835,0.09777386507175317,768,0,20,17560.35669999983
51,500.0,0.14014478656463325,-0.14014478656463325,43.0,1000.0,17.0,40.0,1000.0,12.0,True,85.92227457540756,87.19394421620294,0.8741672274190933,0.48213695462821154,0.39689589776098727,0.8741672274190933,0.2923524137646244,0.15599200376204905,768,0,20,16669.08659999899
52,510.0,-0.10646436107344925,0.10646436107344925,40.0,1000.0,12.0,1.0,1000.0,20.0,True,105.62072032836328,113.66447735676849,1.0115461107925512,0.7582219428775502,0.7149544352811062,0.5255930703715421,0.25246914689300415,0.5198625991675664,768,0,20,16398.049399998854
53,520.0,-0.5886894587893039,0.5886894587893039,1.0,1000.0,20.0,1.0,66.0,20.0,True,100.08486397239776,105.65805281908715,0.9845156960655004,0.6276798456968066,0.6757345616584643,0.932928868336603,0.6698815094046999,0.5397849363594699,768,0,20,15920.416399996611
54,530.0,-0.9845156960655004,0.9845156960655004,1.0,66.0,20.0,1.0,9.0,13.0,True,89.65359931934054,93.51167371839146,0.9219446547795087,0.3927823011188562,1.0324787162477151,2.1280249177943915,0.9834355747999867,0.21524372215558568,768,0,20,16315.297100001771
55,540.0,-0.5642090768087655,0.5642090768087655,1.0,9.0,13.0,1.0,31.0,20.0,True,30.708860610626516,33.92068737604093,0.3006077141035348,0.07475813926404386,1.298706304980442,2.195566307520494,0.7201726641877637,0.21308765135197225,768,0,20,16600.216899998486
56,550.0,0.4951692938338965,-0.4951692938338965,1.0,31.0,20.0,1.0,781.0,1.0,True,3.7568230971849976,4.884542689801424,0.0,0.0,1.503432509303093,0.6910567039158195,0.397210246746394,0.7219479874508079,768,0,20,16140.939400000207
57,560.0,1.629005518509075,-1.629005518509075,1.0,781.0,1.0,1.0,1000.0,1.0,True,3.128120112145892,3.4494880387073854,0.0,0.0,1.1515036830678582,0.5249013460706919,0.561396410222552,0.1265662752277558,768,0,20,15956.782400004158
58,570.0,1.8508964830543846,-1.8508964830543846,1.0,1000.0,1.0,1.0,1000.0,1.0,False,2.334190981506027,2.334190981506027,0.0,0.0,0.8213715934569337,0.5054073093560874,0.4387441399141163,0.0,768,0,20,16431.25660000078
59,580.0,1.227997569134459,-1.227997569134459,1.0,1000.0,1.0,1.0,1000.0,1.0,False,1.4974121113788879,1.4974121113788879,0.0,0.0,0.5630441020875878,0.49767480204900494,0.12248650617920968,0.0,768,0,20,16501.592000000528
